date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,isST
2020-05-14,sh.600015,4.5313002,4.5383583,4.5101259,4.517184,4.5454164,11900164,76244248.0,0.0928,1,-0.6211,0
2020-05-15,sh.600015,4.5313002,4.5383583,4.5101259,4.517184,4.517184,7039890,45147116.0,0.0549,1,0.0,0
2020-05-18,sh.600015,4.517184,4.5383583,4.5030678,4.5313002,4.517184,7465737,47886907.0,0.0582,1,0.3125,0
2020-05-19,sh.600015,4.5524745,4.5665907,4.5313002,4.5383583,4.5313002,8043249,51795556.0,0.0627,1,0.1558,0
2020-05-20,sh.600015,4.5383583,4.5524745,4.5242421,4.5313002,4.5383583,6730856,43223805.0,0.0525,1,-0.1555,0
2020-05-21,sh.600015,4.5383583,4.5454164,4.517184,4.517184,4.5313002,8309709,53397219.0,0.0648,1,-0.3115,0
2020-05-22,sh.600015,4.517184,4.5313002,4.4748354,4.4748354,4.517184,9714420,61866285.0,0.0758,1,-0.9375,0
2020-05-25,sh.600015,4.4818935,4.4818935,4.446603,4.4607192,4.4748354,12984202,82173998.0,0.1013,1,-0.3155,0
2020-05-26,sh.600015,4.4607192,4.4748354,4.4536611,4.4677773,4.4607192,8827407,55858128.0,0.0688,1,0.1582,0
2020-05-27,sh.600015,4.4748354,4.4960097,4.4677773,4.4818935,4.4677773,8965939,56933729.0,0.0699,1,0.316,0
2020-05-28,sh.600015,4.4889516,4.5454164,4.4818935,4.5101259,4.4818935,13188834,84326874.0,0.1029,1,0.6299,0
2020-05-29,sh.600015,4.4960097,4.5030678,4.4607192,4.4960097,4.5101259,17414597,110620133.0,0.1358,1,-0.313,0
2020-06-01,sh.600015,4.4960097,4.5313002,4.4889516,4.5313002,4.4960097,15700729,100554101.0,0.1224,1,0.7849,0
2020-06-02,sh.600015,4.5242421,4.5454164,4.517184,4.5454164,4.5313002,16126757,103598419.0,0.1258,1,0.3115,0
2020-06-03,sh.600015,4.5524745,4.5807069,4.5313002,4.5454164,4.5454164,17052522,110087753.0,0.133,1,0.0,0
2020-06-04,sh.600015,4.5454164,4.5524745,4.5030678,4.517184,4.5454164,10404725,66652650.0,0.0811,1,-0.6211,0
2020-06-05,sh.600015,4.517184,4.5242421,4.4960097,4.5101259,4.517184,11664281,74498140.0,0.091,1,-0.1563,0
2020-06-08,sh.600015,4.517184,4.5242421,4.4818935,4.4889516,4.5101259,15116273,96468434.0,0.1179,1,-0.4695,0
2020-06-09,sh.600015,4.4960097,4.5101259,4.4748354,4.5030678,4.4889516,16728456,106499725.0,0.1305,1,0.3145,0
2020-06-10,sh.600015,4.5030678,4.5030678,4.4607192,4.4748354,4.5030678,21013152,133327994.0,0.1639,1,-0.627,0
2020-06-11,sh.600015,4.4818935,4.4818935,4.446603,4.446603,4.4748354,18097911,114392109.0,0.1411,1,-0.6309,0
2020-06-12,sh.600015,4.4183706,4.446603,4.4042544,4.4395449,4.446603,18896780,118594791.0,0.1474,1,-0.1587,0
2020-06-15,sh.600015,4.4324868,4.4536611,4.4254287,4.4254287,4.4395449,15627172,98244488.0,0.1219,1,-0.318,0
2020-06-16,sh.600015,4.4395449,4.4677773,4.4395449,4.4607192,4.4254287,12092655,76261716.0,0.0943,1,0.7975,0
2020-06-17,sh.600015,4.4677773,4.4748354,4.4536611,4.4677773,4.4607192,10383514,65684818.0,0.081,1,0.1582,0
2020-06-18,sh.600015,4.4748354,4.5030678,4.446603,4.4748354,4.4677773,28899091,183447127.0,0.2254,1,0.158,0
2020-06-19,sh.600015,4.48953024,4.52626944,4.47483456,4.50422592,4.47483456,29305599,179306831.0,0.2285,1,0.6568,0
2020-06-22,sh.600015,4.50422592,4.53361728,4.49687808,4.50422592,4.50422592,18853365,115877702.0,0.147,1,0.0,0
2020-06-23,sh.600015,4.50422592,4.51157376,4.47483456,4.4821824,4.50422592,12674149,77378489.0,0.0988,1,-0.4894,0
2020-06-24,sh.600015,4.48953024,4.53361728,4.47483456,4.50422592,4.4821824,14708795,90236982.0,0.1147,1,0.4918,0
2020-06-29,sh.600015,4.52626944,4.53361728,4.47483456,4.48953024,4.50422592,15291650,93643777.0,0.1193,1,-0.3263,0
2020-06-30,sh.600015,4.48953024,4.5189216,4.48953024,4.49687808,4.48953024,20295137,124406460.0,0.1583,1,0.1637,0
2020-07-01,sh.600015,4.49687808,4.57035648,4.48953024,4.5556608,4.49687808,31598565,194994472.0,0.2464,1,1.3072,0
2020-07-02,sh.600015,4.54831296,4.68057408,4.54096512,4.68057408,4.5556608,53728021,337699217.0,0.419,1,2.7419,0
2020-07-03,sh.600015,4.68057408,4.79079168,4.67322624,4.78344384,4.68057408,63538897,409749461.0,0.4955,1,2.1978,0
2020-07-06,sh.600015,4.82018304,5.26105344,4.82018304,5.24635776,4.78344384,132908759,918715136.0,1.0365,1,9.6774,0
2020-07-07,sh.600015,5.327184,5.45209728,5.08470528,5.09940096,5.24635776,153034916,1082853556.0,1.1935,1,-2.8011,0
2020-07-08,sh.600015,5.07735744,5.22431424,5.04796608,5.15818368,5.09940096,95261586,665340718.0,0.7429,1,1.1527,0
2020-07-09,sh.600015,5.12879232,5.18757504,5.08470528,5.11409664,5.15818368,70165889,489461911.0,0.5472,1,-0.8547,0
2020-07-10,sh.600015,5.09205312,5.11409664,4.94509632,4.96713984,5.11409664,69735770,476635079.0,0.5438,1,-2.8736,0
2020-07-13,sh.600015,4.94509632,5.01122688,4.90835712,4.959792,4.96713984,67164482,453307500.0,0.5238,1,-0.1479,0
2020-07-14,sh.600015,4.959792,4.98183552,4.84222656,4.87161792,4.959792,64063747,428270585.0,0.4996,1,-1.7778,0
2020-07-15,sh.600015,4.89366144,4.90835712,4.776096,4.78344384,4.87161792,57762805,379109863.0,0.4505,1,-1.81,0
2020-07-16,sh.600015,4.79813952,4.83487872,4.75405248,4.76140032,4.78344384,52351512,341892008.0,0.4083,1,-0.4608,0
2020-07-17,sh.600015,4.776096,4.79813952,4.68792192,4.72466112,4.76140032,41277216,266026862.0,0.3219,1,-0.7716,0
2020-07-20,sh.600015,4.74670464,4.85692224,4.73200896,4.85692224,4.72466112,50204195,328652162.0,0.3915,1,2.7994,0
2020-07-21,sh.600015,4.86427008,4.8863136,4.80548736,4.83487872,4.85692224,31395368,206735358.54,0.2448,1,-0.4539,0
2020-07-22,sh.600015,4.82753088,4.89366144,4.79813952,4.83487872,4.83487872,37157478,244937414.66,0.2898,1,0.0,0
2020-07-23,sh.600015,4.79813952,4.80548736,4.68792192,4.74670464,4.83487872,36850352,237995222.4,0.2874,1,-1.8237,0
2020-07-24,sh.600015,4.73200896,4.74670464,4.64383488,4.65118272,4.74670464,33820139,215642675.88,0.2638,1,-2.0124,0
2020-07-27,sh.600015,4.65853056,4.68057408,4.62179136,4.63648704,4.65118272,19736211,124679740.95,0.1539,1,-0.316,0
2020-07-28,sh.600015,4.65118272,4.68792192,4.65118272,4.6658784,4.63648704,17320501,109990940.11,0.1351,1,0.6339,0
2020-07-29,sh.600015,4.6658784,4.73200896,4.63648704,4.71731328,4.6658784,21627074,138293963.7,0.1687,1,1.1024,0
2020-07-30,sh.600015,4.71731328,4.73200896,4.67322624,4.68057408,4.71731328,15205257,97164637.58,0.1186,1,-0.7788,0
2020-07-31,sh.600015,4.68057408,4.73200896,4.6658784,4.67322624,4.68057408,24215857,154558280.29,0.1889,1,-0.157,0
2020-08-03,sh.600015,4.69526976,4.71731328,4.68792192,4.70996544,4.67322624,32330439,206804837.82,0.2521,1,0.7862,0
2020-08-04,sh.600015,4.72466112,4.8128352,4.69526976,4.76140032,4.70996544,60097108,389341699.75,0.4687,1,1.092,0
2020-08-05,sh.600015,4.74670464,4.75405248,4.69526976,4.71731328,4.76140032,24931281,160065905.25,0.1944,1,-0.9259,0
2020-08-06,sh.600015,4.72466112,4.75405248,4.68792192,4.73200896,4.71731328,25125703,161185869.6,0.1959,1,0.3115,0
2020-08-07,sh.600015,4.71731328,4.73200896,4.65853056,4.67322624,4.73200896,27938384,178229474.75,0.2179,1,-1.2422,0
2020-08-10,sh.600015,4.68792192,4.73200896,4.65853056,4.71731328,4.67322624,36826246,235902985.28,0.2872,1,0.9434,0
2020-08-11,sh.600015,4.72466112,4.79813952,4.68792192,4.69526976,4.71731328,42899069,277139816.67,0.3346,1,-0.4673,0
2020-08-12,sh.600015,4.7026176,4.71731328,4.65853056,4.7026176,4.69526976,27286341,173993622.98,0.2128,1,0.1565,0
2020-08-13,sh.600015,4.70996544,4.71731328,4.68792192,4.69526976,4.7026176,20999022,134295800.72,0.1638,1,-0.1563,0
2020-08-14,sh.600015,4.69526976,4.7393568,4.68057408,4.73200896,4.69526976,27770244,178183466.41,0.2166,1,0.7825,0
2020-08-17,sh.600015,4.7393568,4.9230528,4.7393568,4.87161792,4.73200896,80577395,531253017.48,0.6284,1,2.9503,0
2020-08-18,sh.600015,4.85692224,4.86427008,4.79079168,4.8128352,4.87161792,42529962,279064269.24,0.3317,1,-1.2066,0
2020-08-19,sh.600015,4.79813952,4.83487872,4.776096,4.79813952,4.8128352,32187011,210497913.79,0.251,1,-0.3053,0
2020-08-20,sh.600015,4.79079168,4.79079168,4.70996544,4.72466112,4.79813952,29105127,187854399.13,0.227,1,-1.5314,0
2020-08-21,sh.600015,4.7393568,4.75405248,4.71731328,4.72466112,4.72466112,22630780,145810646.46,0.1765,1,0.0,0
2020-08-24,sh.600015,4.7393568,4.75405248,4.70996544,4.71731328,4.72466112,19471406,125288933.48,0.1519,1,-0.1555,0
2020-08-25,sh.600015,4.72466112,4.7393568,4.69526976,4.71731328,4.71731328,21606230,138647007.89,0.1685,1,0.0,0
2020-08-26,sh.600015,4.71731328,4.71731328,4.67322624,4.68792192,4.71731328,20350601,129944388.23,0.1587,1,-0.6231,0
2020-08-27,sh.600015,4.68792192,4.69526976,4.6658784,4.68057408,4.68792192,15204520,96812064.83,0.1186,1,-0.1567,0
2020-08-28,sh.600015,4.68057408,4.73200896,4.6658784,4.72466112,4.68057408,28206049,180831302.95,0.22,1,0.9419,0
2020-08-31,sh.600015,4.71731328,4.75405248,4.69526976,4.72466112,4.72466112,47102786,302852695.0,0.3673,1,0.0,0
2020-09-01,sh.600015,4.7026176,4.70996544,4.67322624,4.68792192,4.72466112,31710935,202359355.61,0.2473,1,-0.7776,0
2020-09-02,sh.600015,4.69526976,4.7026176,4.64383488,4.65118272,4.68792192,31815960,201876122.34,0.2481,1,-0.7837,0
2020-09-03,sh.600015,4.65853056,4.67322624,4.60709568,4.6291392,4.65118272,27098826,171235195.95,0.2113,1,-0.4739,0
2020-09-04,sh.600015,4.59974784,4.60709568,4.57035648,4.57770432,4.6291392,23235075,145091658.83,0.1812,1,-1.1111,0
2020-09-07,sh.600015,4.57770432,4.61444352,4.5556608,4.57770432,4.57770432,20705989,129192671.6,0.1615,1,0.0,0
2020-09-08,sh.600015,4.57770432,4.6291392,4.57770432,4.62179136,4.57770432,20337800,127435430.62,0.1586,1,0.9631,0
2020-09-09,sh.600015,4.5924,4.62179136,4.57770432,4.5924,4.62179136,23243648,145333439.72,0.1813,1,-0.6359,0
